;Freq(Hz)	Relative Amplitude (dB): Left
21755.8594	-54.810085
21758.7891	-54.811897
21761.7188	-54.812618
21764.6484	-54.812721
21767.5781	-54.815220
21770.5078	-54.818356
21773.4375	-54.812275
21776.3672	-54.803810
21779.2969	-54.795822
21782.2266	-54.787701
21785.1562	-54.779823
21788.0859	-54.771404
21791.0156	-54.764473
21793.9453	-54.759846
21796.8750	-54.754322
21799.8047	-54.747543
21802.7344	-54.741722
21805.6641	-54.738098
21808.5938	-54.733021
21811.5234	-54.726719
21814.4531	-54.721428
21817.3828	-54.714451
21820.3125	-54.705780
21823.2422	-54.700493
21826.1719	-54.699242
21829.1016	-54.695545
21832.0312	-54.689461
21834.9609	-54.684971
21837.8906	-54.681099
21840.8203	-54.676338
21843.7500	-54.672592
21846.6797	-54.670349
21849.6094	-54.665550
21852.5391	-54.661041
21855.4688	-54.659389
21858.3984	-54.655216
21861.3281	-54.650761
21864.2578	-54.650124
21867.1875	-54.649391
21870.1172	-54.646030
21873.0469	-54.643600
21875.9766	-54.642715
21878.9062	-54.639542
21881.8359	-54.638000
21884.7656	-54.638889
21887.6953	-54.637424
21890.6250	-54.637142
21893.5547	-54.638039
21896.4844	-54.636929
21899.4141	-54.635246
21902.3438	-54.630352
21905.2734	-54.624447
21908.2031	-54.621014
21911.1328	-54.617195
21914.0625	-54.612385
21916.9922	-54.608185
21919.9219	-54.603634
21922.8516	-54.598335
21925.7812	-54.594269
21928.7109	-54.592041
21931.6406	-54.590015
21934.5703	-54.587639
21937.5000	-54.583427
21940.4297	-54.578136
21943.3594	-54.575703
21946.2891	-54.574947
21949.2188	-54.572624
21952.1484	-54.568626
21955.0781	-54.564510
21958.0078	-54.561306
21960.9375	-54.558857
21963.8672	-54.557213
21966.7969	-54.557091
21969.7266	-54.558002
21972.6562	-54.557163
21975.5859	-54.555210
21978.5156	-54.554398
21981.4453	-54.553677
21984.3750	-54.553478
21987.3047	-54.553177
21990.2344	-54.551846
21993.1641	-54.552128
21996.0938	-54.554104
21999.0234	-54.555950
22001.9531	-54.556847
22004.8828	-54.556633
22007.8125	-54.555790
22010.7422	-54.555626
22013.6719	-54.557671
22016.6016	-54.561104
22019.5312	-54.563057
22022.4609	-54.564335
22025.3906	-54.566051
22028.3203	-54.566639
22031.2500	-54.561783
